Date/Time , F_1_Z_8A: Hazium Concentration, F_2_Z_2: Hazium Concentration, F_2_Z_4: Hazium Concentration
6/2/2016 17:00,0,0.173,0.173
6/2/2016 17:05,0,0.17,0.17
6/2/2016 17:10,0,0.167,0.167
6/2/2016 17:15,0,0.165,0.165
6/2/2016 17:20,0,0.162,0.162
6/2/2016 17:25,0,0.159,0.159
6/2/2016 17:30,0,0.157,0.157
6/2/2016 17:35,0,0.154,0.154
6/2/2016 17:40,0,0.151,0.152
6/2/2016 17:45,0,0.149,0.149
6/2/2016 17:50,0,0.146,0.147
6/2/2016 17:55,0,0.144,0.144
6/2/2016 18:00,0,0.141,0.142
6/2/2016 18:05,0,0.139,0.139
6/2/2016 18:10,0,0.137,0.136
6/2/2016 18:15,0,0.135,0.135
6/2/2016 18:20,0,0.133,0.133
6/2/2016 18:25,0,0.13,0.131
6/2/2016 18:30,0,0.128,0.128
6/2/2016 18:35,0,0.126,0.126
6/2/2016 18:40,0,0.125,0.125
6/2/2016 18:45,0,0.123,0.124
6/2/2016 18:50,0,0.122,0.122
6/2/2016 18:55,0,0.12,0.121
6/2/2016 19:00,0,0.119,0.119
6/2/2016 19:05,0,0.118,0.118
6/2/2016 19:10,0,0.116,0.116
6/2/2016 19:15,0,0.115,0.115
6/2/2016 19:20,0,0.113,0.113
6/2/2016 19:25,0,0.111,0.112
6/2/2016 19:30,0,0.109,0.111
6/2/2016 19:35,0,0.107,0.109
6/2/2016 19:40,0,0.105,0.107
6/2/2016 19:45,0,0.103,0.105
6/2/2016 19:50,0,0.101,0.102
6/2/2016 19:55,0,0.099,0.1
6/2/2016 20:00,0,0.097,0.098
6/2/2016 20:05,0,0.096,0.097
6/2/2016 20:10,0,0.094,0.096
6/2/2016 20:15,0,0.093,0.095
6/2/2016 20:20,0,0.092,0.094
6/2/2016 20:25,0,0.091,0.093
6/2/2016 20:30,0,0.09,0.091
6/2/2016 20:35,0,0.089,0.09
6/2/2016 20:40,0,0.087,0.089
6/2/2016 20:45,0,0.086,0.087
6/2/2016 20:50,0,0.085,0.086
6/2/2016 20:55,0,0.083,0.084
6/2/2016 21:00,0,0.081,0.082
6/2/2016 21:05,0,0.08,0.081
6/2/2016 21:10,0,0.078,0.079
6/2/2016 21:15,0,0.077,0.077
6/2/2016 21:20,0,0.075,0.076
6/2/2016 21:25,0,0.074,0.074
6/2/2016 21:30,0,0.073,0.073
6/2/2016 21:35,0,0.071,0.071
6/2/2016 21:40,0,0.07,0.07
6/2/2016 21:45,0,0.069,0.069
6/2/2016 21:50,0,0.067,0.067
6/2/2016 21:55,0,0.066,0.066
6/2/2016 22:00,0,0.065,0.065
6/2/2016 22:05,0,0.064,0.064
6/2/2016 22:10,0,0.063,0.063
6/2/2016 22:15,0,0.062,0.062
6/2/2016 22:20,0,0.061,0.061
6/2/2016 22:25,0,0.059,0.059
6/2/2016 22:30,0,0.058,0.059
6/2/2016 22:35,0,0.057,0.058
6/2/2016 22:40,0,0.056,0.057
6/2/2016 22:45,0,0.055,0.056
6/2/2016 22:50,0,0.055,0.055
6/2/2016 22:55,0,0.054,0.054
6/2/2016 23:00,0,0.053,0.053
6/2/2016 23:05,0,0.052,0.052
6/2/2016 23:10,0,0.051,0.051
6/2/2016 23:15,0,0.05,0.05
6/2/2016 23:20,0,0.049,0.049
6/2/2016 23:25,0,0.048,0.049
6/2/2016 23:30,0,0.048,0.048
6/2/2016 23:35,0,0.047,0.047
6/2/2016 23:40,0,0.046,0.046
6/2/2016 23:45,0,0.045,0.046
6/2/2016 23:50,0,0.045,0.045
6/2/2016 23:55,0,0.044,0.044
6/3/2016 0:00,0,0.043,0.044
6/3/2016 0:05,0,0.042,0.043
6/3/2016 0:10,0,0.042,0.042
6/3/2016 0:15,0,0.041,0.042
6/3/2016 0:20,0,0.04,0.041
6/3/2016 0:25,0,0.04,0.04
6/3/2016 0:30,0,0.039,0.04
6/3/2016 0:35,0,0.038,0.039
6/3/2016 0:40,0,0.038,0.039
6/3/2016 0:45,0,0.037,0.038
6/3/2016 0:50,0,0.037,0.038
6/3/2016 0:55,0,0.036,0.037
6/3/2016 1:00,0,0.036,0.037
6/3/2016 1:05,0,0.035,0.036
6/3/2016 1:10,0,0.035,0.036
6/3/2016 1:15,0,0.034,0.035
6/3/2016 1:20,0,0.034,0.035
6/3/2016 1:25,0,0.033,0.034
6/3/2016 1:30,0,0.033,0.034
6/3/2016 1:35,0,0.032,0.033
6/3/2016 1:40,0,0.032,0.033
6/3/2016 1:45,0,0.031,0.032
6/3/2016 1:50,0,0.031,0.032
6/3/2016 1:55,0,0.031,0.032
6/3/2016 2:00,0,0.03,0.031
6/3/2016 2:05,0,0.03,0.031
6/3/2016 2:10,0,0.029,0.03
6/3/2016 2:15,0,0.029,0.03
6/3/2016 2:20,0,0.029,0.03
6/3/2016 2:25,0,0.028,0.029
6/3/2016 2:30,0,0.028,0.029
6/3/2016 2:35,0,0.027,0.029
6/3/2016 2:40,0,0.027,0.028
6/3/2016 2:45,0,0.027,0.028
6/3/2016 2:50,0,0.026,0.028
6/3/2016 2:55,0,0.026,0.027
6/3/2016 3:00,0,0.026,0.027
6/3/2016 3:05,0,0.026,0.027
6/3/2016 3:10,0,0.025,0.027
6/3/2016 3:15,0,0.025,0.026
6/3/2016 3:20,0,0.025,0.026
6/3/2016 3:25,0,0.024,0.026
6/3/2016 3:30,0,0.024,0.025
6/3/2016 3:35,0,0.024,0.025
6/3/2016 3:40,0,0.023,0.025
6/3/2016 3:45,0,0.023,0.024
6/3/2016 3:50,0,0.023,0.024
6/3/2016 3:55,0,0.023,0.024
6/3/2016 4:00,0,0.022,0.024
6/3/2016 4:05,0,0.022,0.024
6/3/2016 4:10,0,0.022,0.023
6/3/2016 4:15,0,0.022,0.023
6/3/2016 4:20,0,0.021,0.023
6/3/2016 4:25,0,0.021,0.023
6/3/2016 4:30,0,0.021,0.022
6/3/2016 4:35,0,0.021,0.022
6/3/2016 4:40,0,0.021,0.022
6/3/2016 4:45,0,0.02,0.022
6/3/2016 4:50,0,0.02,0.021
6/3/2016 4:55,0,0.02,0.021
6/3/2016 5:00,0,0.02,0.021
6/3/2016 5:05,0,0.02,0.021
6/3/2016 5:10,0,0.019,0.021
6/3/2016 5:15,0,0.019,0.021
6/3/2016 5:20,0,0.019,0.02
6/3/2016 5:25,0,0.019,0.02
6/3/2016 5:30,0,0.019,0.02
6/3/2016 5:35,0,0.018,0.02
6/3/2016 5:40,0,0.018,0.02
6/3/2016 5:45,0,0.018,0.019
6/3/2016 5:50,0,0.018,0.019
6/3/2016 5:55,0,0.018,0.019
6/3/2016 6:00,0,0.017,0.019
6/3/2016 6:05,0,0.018,0.019
6/3/2016 6:10,0,0.018,0.019
6/3/2016 6:15,0,0.018,0.019
6/3/2016 6:20,0,0.018,0.02
6/3/2016 6:25,0,0.018,0.02
6/3/2016 6:30,0,0.018,0.02
6/3/2016 6:35,0,0.019,0.02
6/3/2016 6:40,0,0.019,0.02
6/3/2016 6:45,0,0.019,0.02
6/3/2016 6:50,0,0.019,0.021
6/3/2016 6:55,0,0.019,0.021
6/3/2016 7:00,0,0.019,0.021
6/3/2016 7:05,0,0.019,0.021
6/3/2016 7:10,0,0.019,0.021
6/3/2016 7:15,0,0.019,0.021
6/3/2016 7:20,0,0.019,0.02
6/3/2016 7:25,0,0.019,0.02
6/3/2016 7:30,0,0.019,0.02
6/3/2016 7:35,0,0.019,0.02
6/3/2016 7:40,0,0.019,0.02
6/3/2016 7:45,0,0.019,0.02
6/3/2016 7:50,0,0.019,0.019
6/3/2016 7:55,0,0.019,0.019
6/3/2016 8:00,0,0.019,0.019
6/3/2016 8:05,0,0.019,0.019
6/3/2016 8:10,0,0.018,0.018
6/3/2016 8:15,0,0.018,0.018
6/3/2016 8:20,0,0.018,0.018
6/3/2016 8:25,0,0.018,0.018
6/3/2016 8:30,0,0.017,0.017
6/3/2016 8:35,0,0.017,0.017
6/3/2016 8:40,0,0.017,0.017
6/3/2016 8:45,0,0.017,0.017
6/3/2016 8:50,0,0.017,0.016
6/3/2016 8:55,0,0.016,0.016
6/3/2016 9:00,0,0.016,0.016
6/3/2016 9:05,0,0.016,0.016
6/3/2016 9:10,0,0.016,0.015
6/3/2016 9:15,0,0.015,0.015
6/3/2016 9:20,0,0.015,0.015
6/3/2016 9:25,0,0.015,0.015
6/3/2016 9:30,0,0.015,0.014
6/3/2016 9:35,0,0.014,0.014
6/3/2016 9:40,0,0.014,0.014
6/3/2016 9:45,0,0.014,0.014
6/3/2016 9:50,0,0.014,0.013
6/3/2016 9:55,0,0.014,0.013
6/3/2016 10:00,0,0.013,0.013
6/3/2016 10:05,0,0.013,0.013
6/3/2016 10:10,0,0.013,0.013
6/3/2016 10:15,0,0.013,0.012
6/3/2016 10:20,0,0.012,0.012
6/3/2016 10:25,0,0.012,0.012
6/3/2016 10:30,0,0.012,0.012
6/3/2016 10:35,0,0.012,0.012
6/3/2016 10:40,0,0.012,0.012
6/3/2016 10:45,0,0.012,0.011
6/3/2016 10:50,0,0.011,0.011
6/3/2016 10:55,0,0.011,0.011
6/3/2016 11:00,0,0.011,0.011
6/3/2016 11:05,0.095,0.011,0.011
6/3/2016 11:10,0.183,0.011,0.011
6/3/2016 11:15,0.263,0.01,0.01
6/3/2016 11:20,0.336,0.01,0.01
6/3/2016 11:25,0.403,0.01,0.01
6/3/2016 11:30,0.465,0.01,0.01
6/3/2016 11:35,0.521,0.01,0.01
6/3/2016 11:40,0.573,0.01,0.01
6/3/2016 11:45,0.62,0.01,0.01
6/3/2016 11:50,0.663,0.009,0.009
6/3/2016 11:55,0.703,0.009,0.009
6/3/2016 12:00,0.739,0.009,0.009
6/3/2016 12:05,0.772,0.009,0.009
6/3/2016 12:10,0.803,0.009,0.009
6/3/2016 12:15,0.831,0.009,0.009
6/3/2016 12:20,0.856,0.009,0.008
6/3/2016 12:25,0.879,0.008,0.008
6/3/2016 12:30,0.901,0.008,0.008
6/3/2016 12:35,0.92,0.008,0.008
6/3/2016 12:40,0.938,0.008,0.008
6/3/2016 12:45,0.955,0.008,0.008
6/3/2016 12:50,0.97,0.008,0.008
6/3/2016 12:55,0.983,0.008,0.008
6/3/2016 13:00,0.996,0.008,0.007
6/3/2016 13:05,1.007,0.007,0.007
6/3/2016 13:10,1.018,0.007,0.007
6/3/2016 13:15,1.028,0.007,0.007
6/3/2016 13:20,1.036,0.007,0.007
6/3/2016 13:25,1.044,0.007,0.007
6/3/2016 13:30,1.052,0.007,0.007
6/3/2016 13:35,1.059,0.007,0.007
6/3/2016 13:40,1.065,0.007,0.007
6/3/2016 13:45,1.07,0.007,0.006
6/3/2016 13:50,1.076,0.006,0.006
6/3/2016 13:55,1.08,0.006,0.006
6/3/2016 14:00,1.085,0.006,0.006
6/3/2016 14:05,1.089,0.006,0.006
6/3/2016 14:10,1.092,0.006,0.006
6/3/2016 14:15,1.096,0.006,0.006
6/3/2016 14:20,1.099,0.006,0.006
6/3/2016 14:25,1.102,0.006,0.006
6/3/2016 14:30,1.105,0.006,0.006
6/3/2016 14:35,1.107,0.006,0.006
6/3/2016 14:40,1.109,0.005,0.006
6/3/2016 14:45,1.112,0.005,0.005
6/3/2016 14:50,1.113,0.005,0.005
6/3/2016 14:55,1.115,0.005,0.005
6/3/2016 15:00,1.117,0.005,0.005
6/3/2016 15:05,1.118,0.005,0.005
6/3/2016 15:10,1.12,0.012,0.013
6/3/2016 15:15,1.121,0.026,0.027
6/3/2016 15:20,1.122,0.044,0.046
6/3/2016 15:25,1.123,0.065,0.069
6/3/2016 15:30,1.124,0.09,0.094
6/3/2016 15:35,1.125,0.117,0.121
6/3/2016 15:40,1.126,0.146,0.15
6/3/2016 15:45,1.127,0.175,0.18
6/3/2016 15:50,1.128,0.205,0.211
6/3/2016 15:55,1.128,0.236,0.242
6/3/2016 16:00,1.129,0.267,0.273
6/3/2016 16:05,1.13,0.297,0.302
6/3/2016 16:10,1.13,0.328,0.332
6/3/2016 16:15,1.131,0.357,0.362
6/3/2016 16:20,1.131,0.388,0.393
6/3/2016 16:25,1.131,0.418,0.422
6/3/2016 16:30,1.132,0.447,0.452
6/3/2016 16:35,1.132,0.475,0.481
6/3/2016 16:40,1.132,0.503,0.509
6/3/2016 16:45,1.132,0.531,0.538
6/3/2016 16:50,1.133,0.559,0.565
6/3/2016 16:55,1.133,0.586,0.593
6/3/2016 17:00,1.133,0.614,0.619
6/3/2016 17:05,1.133,0.641,0.645
6/3/2016 17:10,1.133,0.668,0.67
6/3/2016 17:15,1.133,0.694,0.696
6/3/2016 17:20,1.134,0.719,0.72
6/3/2016 17:25,1.134,0.747,0.748
6/3/2016 17:30,1.134,0.761,0.763
6/3/2016 17:35,1.134,0.776,0.778
6/3/2016 17:40,1.134,0.791,0.792
6/3/2016 17:45,1.135,0.798,0.807
6/3/2016 17:50,1.135,0.814,0.823
6/3/2016 17:55,1.135,0.833,0.841
6/3/2016 18:00,1.135,0.851,0.859
6/3/2016 18:05,1.136,0.869,0.867
6/3/2016 18:10,1.136,0.887,0.876
6/3/2016 18:15,1.136,0.904,0.895
6/3/2016 18:20,1.136,0.922,0.916
6/3/2016 18:25,1.136,0.94,0.936
6/3/2016 18:30,1.137,0.96,0.946
6/3/2016 18:35,1.041,0.974,0.953
6/3/2016 18:40,0.954,0.973,0.954
6/3/2016 18:45,0.874,0.973,0.955
6/3/2016 18:50,0.801,0.974,0.958
6/3/2016 18:55,0.734,0.976,0.961
6/3/2016 19:00,0.673,0.979,0.965
6/3/2016 19:05,0.616,0.982,0.97
6/3/2016 19:10,0.565,0.986,0.975
6/3/2016 19:15,0.518,0.99,0.981
6/3/2016 19:20,0.474,0.995,0.987
6/3/2016 19:25,0.435,1.009,1.003
6/3/2016 19:30,0.398,1.023,1.042
6/3/2016 19:35,0.365,1.055,1.075
6/3/2016 19:40,0.335,1.088,1.107
6/3/2016 19:45,0.307,1.119,1.138
6/3/2016 19:50,0.281,1.148,1.167
6/3/2016 19:55,0.258,1.174,1.192
6/3/2016 20:00,0.236,1.183,1.216
6/3/2016 20:05,0.216,1.191,1.238
6/3/2016 20:10,0.198,1.199,1.245
6/3/2016 20:15,0.182,1.207,1.252
6/3/2016 20:20,0.167,1.209,1.252
6/3/2016 20:25,0.153,1.211,1.252
6/3/2016 20:30,0.14,1.213,1.253
6/3/2016 20:35,0.128,1.216,1.255
6/3/2016 20:40,0.118,1.244,1.264
6/3/2016 20:45,0.108,1.272,1.273
6/3/2016 20:50,0.099,1.298,1.282
6/3/2016 20:55,0.091,1.322,1.292
6/3/2016 21:00,0.083,1.344,1.302
6/3/2016 21:05,0.076,1.366,1.312
6/3/2016 21:10,0.07,1.386,1.321
6/3/2016 21:15,0.064,1.404,1.345
6/3/2016 21:20,0.059,1.421,1.371
6/3/2016 21:25,0.054,1.438,1.395
6/3/2016 21:30,0.049,1.455,1.418
6/3/2016 21:35,0.045,1.472,1.44
6/3/2016 21:40,0.041,1.487,1.461
6/3/2016 21:45,0.038,1.501,1.48
6/3/2016 21:50,0.035,1.515,1.497
6/3/2016 21:55,0.032,1.528,1.514
6/3/2016 22:00,0.029,1.539,1.528
6/3/2016 22:05,0.029,1.511,1.5
6/3/2016 22:10,0.029,1.483,1.472
6/3/2016 22:15,0.029,1.456,1.445
6/3/2016 22:20,0.029,1.439,1.434
6/3/2016 22:25,0.029,1.424,1.425
6/3/2016 22:30,0.026,1.409,1.416
6/3/2016 22:35,0.024,1.394,1.406
6/3/2016 22:40,0.022,1.379,1.396
6/3/2016 22:45,0.02,1.365,1.386
6/3/2016 22:50,0.018,1.35,1.376
6/3/2016 22:55,0.017,1.336,1.366
6/3/2016 23:00,0.015,1.322,1.355
6/3/2016 23:05,0.014,1.308,1.344
6/3/2016 23:10,0.013,1.297,1.338
6/3/2016 23:15,0.012,1.288,1.333
6/3/2016 23:20,0.011,1.264,1.308
6/3/2016 23:25,0.01,1.259,1.307
6/3/2016 23:30,0.01,1.25,1.301
6/3/2016 23:35,0.009,1.241,1.295
6/3/2016 23:40,0.008,1.232,1.287
6/3/2016 23:45,0.008,1.223,1.28
6/3/2016 23:50,0.007,1.213,1.272
6/3/2016 23:55,0.006,1.204,1.263
6/4/2016 0:00,0.006,1.193,1.254
6/4/2016 0:05,0.005,1.179,1.242
6/4/2016 0:10,0.005,1.167,1.23
6/4/2016 0:15,0.004,1.154,1.218
6/4/2016 0:20,0.004,1.142,1.206
6/4/2016 0:25,0.004,1.121,1.184
6/4/2016 0:30,0.003,1.108,1.171
6/4/2016 0:35,0.003,1.096,1.16
6/4/2016 0:40,0.003,1.085,1.15
6/4/2016 0:45,0.003,1.074,1.139
6/4/2016 0:50,0.003,1.063,1.129
6/4/2016 0:55,0.002,1.052,1.118
6/4/2016 1:00,0.002,1.041,1.108
6/4/2016 1:05,0.002,1.031,1.098
6/4/2016 1:10,0.002,1.02,1.088
6/4/2016 1:15,0.002,1.01,1.078
6/4/2016 1:20,0.002,1,1.068
6/4/2016 1:25,0.001,0.99,1.058
6/4/2016 1:30,0.001,0.972,1.038
6/4/2016 1:35,0.001,0.961,1.027
6/4/2016 1:40,0.001,0.952,1.018
6/4/2016 1:45,0.001,0.943,1.009
6/4/2016 1:50,0,0.934,1
6/4/2016 1:55,0,0.925,0.992
6/4/2016 2:00,0,0.916,0.983
6/4/2016 2:05,0,0.907,0.974
6/4/2016 2:10,0,0.898,0.965
6/4/2016 2:15,0,0.89,0.957
6/4/2016 2:20,0,0.881,0.948
6/4/2016 2:25,0,0.873,0.94
6/4/2016 2:30,0,0.864,0.931
6/4/2016 2:35,0,0.849,0.914
6/4/2016 2:40,0,0.84,0.905
6/4/2016 2:45,0,0.832,0.897
6/4/2016 2:50,0,0.825,0.89
6/4/2016 2:55,0,0.817,0.882
6/4/2016 3:00,0,0.81,0.874
6/4/2016 3:05,0,0.802,0.867
6/4/2016 3:10,0,0.795,0.859
6/4/2016 3:15,0,0.788,0.852
6/4/2016 3:20,0,0.78,0.845
6/4/2016 3:25,0,0.773,0.837
6/4/2016 3:30,0,0.766,0.83
6/4/2016 3:35,0,0.759,0.823
6/4/2016 3:40,0,0.745,0.808
6/4/2016 3:45,0,0.738,0.8
6/4/2016 3:50,0,0.732,0.793
6/4/2016 3:55,0,0.725,0.787
6/4/2016 4:00,0,0.719,0.78
6/4/2016 4:05,0,0.712,0.773
6/4/2016 4:10,0,0.706,0.767
6/4/2016 4:15,0,0.7,0.76
6/4/2016 4:20,0,0.694,0.754
6/4/2016 4:25,0,0.687,0.748
6/4/2016 4:30,0,0.681,0.741
6/4/2016 4:35,0,0.675,0.735
6/4/2016 4:40,0,0.669,0.729
6/4/2016 4:45,0,0.657,0.715
6/4/2016 4:50,0,0.651,0.709
6/4/2016 4:55,0,0.646,0.703
6/4/2016 5:00,0,0.64,0.697
6/4/2016 5:05,0,0.636,0.692
6/4/2016 5:10,0,0.631,0.687
6/4/2016 5:15,0,0.625,0.681
6/4/2016 5:20,0,0.62,0.675
6/4/2016 5:25,0,0.615,0.67
6/4/2016 5:30,0,0.61,0.664
6/4/2016 5:35,0,0.605,0.658
6/4/2016 5:40,0,0.6,0.652
6/4/2016 5:45,0,0.594,0.647
6/4/2016 5:50,0,0.583,0.635
6/4/2016 5:55,0,0.579,0.629
6/4/2016 6:00,0,0.574,0.624
6/4/2016 6:05,0,0.579,0.637
6/4/2016 6:10,0,0.585,0.648
6/4/2016 6:15,0,0.591,0.658
6/4/2016 6:20,0,0.597,0.666
6/4/2016 6:25,0,0.602,0.673
6/4/2016 6:30,0,0.607,0.68
6/4/2016 6:35,0,0.611,0.685
6/4/2016 6:40,0,0.615,0.69
6/4/2016 6:45,0,0.619,0.694
6/4/2016 6:50,0,0.623,0.698
6/4/2016 6:55,0,0.627,0.702
6/4/2016 7:00,0,0.63,0.705
6/4/2016 7:05,0,0.639,0.705
6/4/2016 7:10,0,0.64,0.699
6/4/2016 7:15,0,0.64,0.692
6/4/2016 7:20,0,0.638,0.684
6/4/2016 7:25,0,0.636,0.676
6/4/2016 7:30,0,0.633,0.668
6/4/2016 7:35,0,0.63,0.66
6/4/2016 7:40,0,0.626,0.652
6/4/2016 7:45,0,0.621,0.643
6/4/2016 7:50,0,0.616,0.634
6/4/2016 7:55,0,0.611,0.625
6/4/2016 8:00,0,0.606,0.616
6/4/2016 8:05,0,0.6,0.607
6/4/2016 8:10,0,0.594,0.598
6/4/2016 8:15,0,0.588,0.589
6/4/2016 8:20,0,0.581,0.581
6/4/2016 8:25,0,0.575,0.572
6/4/2016 8:30,0,0.568,0.563
6/4/2016 8:35,0,0.561,0.554
6/4/2016 8:40,0,0.554,0.545
6/4/2016 8:45,0,0.547,0.537
6/4/2016 8:50,0,0.54,0.528
6/4/2016 8:55,0,0.533,0.52
6/4/2016 9:00,0,0.526,0.512
6/4/2016 9:05,0,0.519,0.504
6/4/2016 9:10,0,0.512,0.496
6/4/2016 9:15,0,0.505,0.488
6/4/2016 9:20,0,0.498,0.481
6/4/2016 9:25,0,0.492,0.475
6/4/2016 9:30,0,0.487,0.471
6/4/2016 9:35,0,0.483,0.468
6/4/2016 9:40,0,0.48,0.466
6/4/2016 9:45,0,0.477,0.465
6/4/2016 9:50,0,0.475,0.466
6/4/2016 9:55,0,0.474,0.467
6/4/2016 10:00,0,0.474,0.468
6/4/2016 10:05,0,0.474,0.471
6/4/2016 10:10,0,0.475,0.474
6/4/2016 10:15,0,0.476,0.478
6/4/2016 10:20,0,0.478,0.482
6/4/2016 10:25,0,0.48,0.486
6/4/2016 10:30,0,0.483,0.491
6/4/2016 10:35,0,0.486,0.496
6/4/2016 10:40,0,0.489,0.501
6/4/2016 10:45,0,0.493,0.506
6/4/2016 10:50,0,0.497,0.512
6/4/2016 10:55,0,0.501,0.517
6/4/2016 11:00,0,0.506,0.523
6/4/2016 11:05,0,0.51,0.529
6/4/2016 11:10,0,0.515,0.534
6/4/2016 11:15,0,0.52,0.54
6/4/2016 11:20,0,0.525,0.545
6/4/2016 11:25,0,0.53,0.551
6/4/2016 11:30,0,0.536,0.557
6/4/2016 11:35,0,0.541,0.562
6/4/2016 11:40,0,0.547,0.568
6/4/2016 11:45,0,0.552,0.574
6/4/2016 11:50,0,0.558,0.58
6/4/2016 11:55,0,0.564,0.585
6/4/2016 12:00,0,0.57,0.591
6/4/2016 12:05,0,0.576,0.597
6/4/2016 12:10,0,0.581,0.603
6/4/2016 12:15,0,0.587,0.608
6/4/2016 12:20,0,0.594,0.614
6/4/2016 12:25,0,0.6,0.62
6/4/2016 12:30,0,0.606,0.626
6/4/2016 12:35,0,0.612,0.631
6/4/2016 12:40,0,0.618,0.637
6/4/2016 12:45,0,0.624,0.642
6/4/2016 12:50,0,0.63,0.648
6/4/2016 12:55,0,0.636,0.654
6/4/2016 13:00,0,0.642,0.659
6/4/2016 13:05,0,0.648,0.665
6/4/2016 13:10,0,0.654,0.67
6/4/2016 13:15,0,0.66,0.676
6/4/2016 13:20,0,0.665,0.681
6/4/2016 13:25,0,0.671,0.687
6/4/2016 13:30,0,0.677,0.692
6/4/2016 13:35,0,0.682,0.698
6/4/2016 13:40,0,0.688,0.703
6/4/2016 13:45,0,0.694,0.709
6/4/2016 13:50,0,0.699,0.714
6/4/2016 13:55,0,0.705,0.719
6/4/2016 14:00,0,0.71,0.724
6/4/2016 14:05,0,0.716,0.73
6/4/2016 14:10,0,0.721,0.735
6/4/2016 14:15,0,0.727,0.74
6/4/2016 14:20,0,0.733,0.746
6/4/2016 14:25,0,0.738,0.751
6/4/2016 14:30,0,0.744,0.756
6/4/2016 14:35,0,0.749,1.071
6/4/2016 14:40,0,0.756,1.357
6/4/2016 14:45,0,0.765,1.617
6/4/2016 14:50,0,0.775,1.853
6/4/2016 14:55,0,0.786,2.069
6/4/2016 15:00,0,0.798,2.265
6/4/2016 15:05,0,0.811,2.135
6/4/2016 15:10,0,0.824,2.019
6/4/2016 15:15,0,0.835,1.914
6/4/2016 15:20,0,0.846,1.821
6/4/2016 15:25,0,0.856,1.738
6/4/2016 15:30,0,0.865,1.662
6/4/2016 15:35,0,0.874,1.595
6/4/2016 15:40,0,0.882,1.535
6/4/2016 15:45,0,0.89,1.481
6/4/2016 15:50,0,0.897,1.432
6/4/2016 15:55,0,0.904,1.389
6/4/2016 16:00,0,0.91,1.35
6/4/2016 16:05,0,0.916,1.315
6/4/2016 16:10,0,0.922,1.284
6/4/2016 16:15,0,0.927,1.256
6/4/2016 16:20,0,0.932,1.231
6/4/2016 16:25,0,0.937,1.208
6/4/2016 16:30,0,0.942,1.188
6/4/2016 16:35,0,0.946,1.17
6/4/2016 16:40,0,0.951,1.154
6/4/2016 16:45,0,0.955,1.14
6/4/2016 16:50,0,0.959,1.127
6/4/2016 16:55,0,0.963,1.116
6/4/2016 17:00,0,0.967,1.106
6/4/2016 17:05,0,0.977,1.114
6/4/2016 17:10,0,0.987,1.123
6/4/2016 17:15,0,0.998,1.132
6/4/2016 17:20,0,1.009,1.142
6/4/2016 17:25,0,1.02,1.152
6/4/2016 17:30,0,1.032,1.163
6/4/2016 17:35,0,1.043,1.173
6/4/2016 17:40,0,1.055,1.185
6/4/2016 17:45,0,1.067,1.196
6/4/2016 17:50,0,1.079,1.208
6/4/2016 17:55,0,1.091,1.22
6/4/2016 18:00,0,1.104,1.232
6/4/2016 18:05,0,1.083,1.21
6/4/2016 18:10,0,1.073,1.197
6/4/2016 18:15,0,1.064,1.185
6/4/2016 18:20,0,1.055,1.175
6/4/2016 18:25,0,1.046,1.165
6/4/2016 18:30,0,1.039,1.156
6/4/2016 18:35,0,1.031,1.147
6/4/2016 18:40,0,1.024,1.14
6/4/2016 18:45,0,1.018,1.132
6/4/2016 18:50,0,1.011,1.126
6/4/2016 18:55,0,1.006,1.12
6/4/2016 19:00,0,1,1.114
6/4/2016 19:05,0,0.995,1.109
6/4/2016 19:10,0,0.977,1.089
6/4/2016 19:15,0,0.972,1.084
6/4/2016 19:20,0,0.969,1.081
6/4/2016 19:25,0,0.966,1.079
6/4/2016 19:30,0,0.963,1.077
6/4/2016 19:35,0,0.961,1.076
6/4/2016 19:40,0,0.959,1.075
6/4/2016 19:45,0,0.957,1.074
6/4/2016 19:50,0,0.955,1.073
6/4/2016 19:55,0,0.954,1.073
6/4/2016 20:00,0,0.952,1.073
6/4/2016 20:05,0,0.951,1.073
6/4/2016 20:10,0,0.951,1.074
6/4/2016 20:15,0,0.933,1.054
6/4/2016 20:20,0,0.932,1.054
6/4/2016 20:25,0,0.933,1.056
6/4/2016 20:30,0,0.934,1.059
6/4/2016 20:35,0,0.934,1.061
6/4/2016 20:40,0,0.935,1.064
6/4/2016 20:45,0,0.936,1.066
6/4/2016 20:50,0,0.938,1.069
6/4/2016 20:55,0,0.939,1.072
6/4/2016 21:00,0,0.94,1.075
6/4/2016 21:05,0,0.942,1.078
6/4/2016 21:10,0,0.943,1.08
6/4/2016 21:15,0,0.944,1.082
6/4/2016 21:20,0,0.926,1.062
6/4/2016 21:25,0,0.927,1.062
6/4/2016 21:30,0,0.927,1.064
6/4/2016 21:35,0,0.927,1.064
6/4/2016 21:40,0,0.927,1.065
6/4/2016 21:45,0,0.927,1.065
6/4/2016 21:50,0,0.926,1.064
6/4/2016 21:55,0,0.925,1.063
6/4/2016 22:00,0,0.924,1.062
6/4/2016 22:05,0,0.923,1.06
6/4/2016 22:10,0,0.921,1.058
6/4/2016 22:15,0,0.919,1.056
6/4/2016 22:20,0,0.917,1.053
6/4/2016 22:25,0,0.901,1.034
6/4/2016 22:30,0,0.898,1.029
6/4/2016 22:35,0,0.896,1.027
6/4/2016 22:40,0,0.893,1.024
6/4/2016 22:45,0,0.891,1.021
6/4/2016 22:50,0,0.888,1.017
