timestamp,type,proxid,floor,zone,office,department
5/31/2016 5:57,fixed-prox,earpa001,1,6,0,Facilities
5/31/2016 6:59,fixed-prox,earpa001,1,1,1,Facilities
6/1/2016 0:29,fixed-prox,earpa001,1,1,1,Facilities
6/1/2016 2:33,fixed-prox,earpa001,1,6,0,Facilities
6/1/2016 3:19,fixed-prox,earpa001,1,1,1,Facilities
6/1/2016 5:58,fixed-prox,earpa001,1,6,0,Facilities
6/1/2016 6:59,fixed-prox,earpa001,1,1,1,Facilities
6/2/2016 0:13,fixed-prox,earpa001,1,1,1,Facilities
6/2/2016 2:31,fixed-prox,earpa001,1,6,0,Facilities
6/2/2016 3:18,fixed-prox,earpa001,1,1,1,Facilities
6/2/2016 6:04,fixed-prox,earpa001,1,6,0,Facilities
6/2/2016 7:06,fixed-prox,earpa001,1,1,1,Facilities
6/3/2016 0:14,fixed-prox,earpa001,1,1,1,Facilities
6/3/2016 2:28,fixed-prox,earpa001,1,6,0,Facilities
6/3/2016 3:15,fixed-prox,earpa001,1,1,1,Facilities
6/3/2016 6:02,fixed-prox,earpa001,1,6,0,Facilities
6/3/2016 6:58,fixed-prox,earpa001,1,1,1,Facilities
6/6/2016 0:13,fixed-prox,earpa001,1,1,1,Facilities
6/6/2016 2:31,fixed-prox,earpa001,1,6,0,Facilities
6/6/2016 3:31,fixed-prox,earpa001,1,1,1,Facilities
6/6/2016 6:00,fixed-prox,earpa001,1,6,0,Facilities
6/6/2016 6:57,fixed-prox,earpa001,1,1,1,Facilities
6/7/2016 0:12,fixed-prox,earpa001,1,1,1,Facilities
6/7/2016 2:29,fixed-prox,earpa001,1,6,0,Facilities
6/7/2016 3:14,fixed-prox,earpa001,1,1,1,Facilities
6/7/2016 6:02,fixed-prox,earpa001,1,6,0,Facilities
6/7/2016 6:52,fixed-prox,earpa001,1,1,1,Facilities
6/8/2016 0:22,fixed-prox,earpa001,1,1,1,Facilities
6/8/2016 2:28,fixed-prox,earpa001,1,6,0,Facilities
6/8/2016 3:21,fixed-prox,earpa001,1,1,1,Facilities
6/8/2016 6:05,fixed-prox,earpa001,1,6,0,Facilities
6/8/2016 7:06,fixed-prox,earpa001,1,1,1,Facilities
6/9/2016 0:28,fixed-prox,earpa001,1,1,1,Facilities
6/9/2016 2:30,fixed-prox,earpa001,1,6,0,Facilities
6/9/2016 3:25,fixed-prox,earpa001,1,1,1,Facilities
6/9/2016 5:57,fixed-prox,earpa001,1,6,0,Facilities
6/9/2016 6:51,fixed-prox,earpa001,1,1,1,Facilities
6/10/2016 0:14,fixed-prox,earpa001,1,1,1,Facilities
6/10/2016 2:30,fixed-prox,earpa001,1,6,0,Facilities
6/10/2016 3:34,fixed-prox,earpa001,1,1,1,Facilities
6/10/2016 6:04,fixed-prox,earpa001,1,6,0,Facilities
6/10/2016 7:04,fixed-prox,earpa001,1,1,1,Facilities
6/13/2016 0:12,fixed-prox,earpa001,1,1,1,Facilities
6/13/2016 2:34,fixed-prox,earpa001,1,6,0,Facilities
6/13/2016 3:32,fixed-prox,earpa001,1,1,1,Facilities
6/13/2016 6:04,fixed-prox,earpa001,1,6,0,Facilities
6/13/2016 6:57,fixed-prox,earpa001,1,1,1,Facilities
5/31/2016 16:14,fixed-prox,ebello001,1,1,0,Information Technology
5/31/2016 16:15,fixed-prox,ebello001,1,4,0,Information Technology
5/31/2016 16:16,fixed-prox,ebello001,2,4,0,Information Technology
5/31/2016 16:16,fixed-prox,ebello001,2,1,0,Information Technology
5/31/2016 16:16,fixed-prox,ebello001,2,7,1,Information Technology
5/31/2016 17:22,fixed-prox,ebello001,2,1,0,Information Technology
5/31/2016 17:31,fixed-prox,ebello001,2,7,1,Information Technology
5/31/2016 18:32,fixed-prox,ebello001,2,6,0,Information Technology
5/31/2016 19:21,fixed-prox,ebello001,2,7,1,Information Technology
5/31/2016 20:01,fixed-prox,ebello001,2,1,0,Information Technology
5/31/2016 20:59,fixed-prox,ebello001,2,7,1,Information Technology
5/31/2016 21:57,fixed-prox,ebello001,2,6,0,Information Technology
5/31/2016 22:59,fixed-prox,ebello001,2,7,1,Information Technology
5/31/2016 22:59,fixed-prox,ebello001,2,1,0,Information Technology
5/31/2016 23:00,fixed-prox,ebello001,2,7,1,Information Technology
5/31/2016 23:56,fixed-prox,ebello001,2,1,0,Information Technology
5/31/2016 23:57,fixed-prox,ebello001,2,4,0,Information Technology
5/31/2016 23:58,fixed-prox,ebello001,1,4,0,Information Technology
5/31/2016 23:58,fixed-prox,ebello001,1,1,0,Information Technology
6/1/2016 16:21,fixed-prox,ebello001,1,1,0,Information Technology
6/1/2016 16:22,fixed-prox,ebello001,1,4,0,Information Technology
6/1/2016 16:23,fixed-prox,ebello001,2,4,0,Information Technology
6/1/2016 16:23,fixed-prox,ebello001,2,1,0,Information Technology
6/1/2016 16:23,fixed-prox,ebello001,2,7,1,Information Technology
6/1/2016 17:28,fixed-prox,ebello001,2,1,0,Information Technology
6/1/2016 17:36,fixed-prox,ebello001,2,7,1,Information Technology
6/1/2016 18:26,fixed-prox,ebello001,2,6,0,Information Technology
6/1/2016 19:12,fixed-prox,ebello001,2,7,1,Information Technology
6/1/2016 20:08,fixed-prox,ebello001,2,1,0,Information Technology
6/1/2016 20:56,fixed-prox,ebello001,2,7,1,Information Technology
6/1/2016 22:05,fixed-prox,ebello001,2,6,0,Information Technology
6/1/2016 23:06,fixed-prox,ebello001,2,7,1,Information Technology
6/1/2016 23:06,fixed-prox,ebello001,2,1,0,Information Technology
6/1/2016 23:07,fixed-prox,ebello001,2,7,1,Information Technology
6/1/2016 23:47,fixed-prox,ebello001,2,1,0,Information Technology
6/1/2016 23:47,fixed-prox,ebello001,2,4,0,Information Technology
6/1/2016 23:48,fixed-prox,ebello001,1,4,0,Information Technology
6/1/2016 23:48,fixed-prox,ebello001,1,1,0,Information Technology
6/2/2016 16:02,fixed-prox,ebello001,1,1,0,Information Technology
6/2/2016 16:03,fixed-prox,ebello001,1,4,0,Information Technology
6/2/2016 16:04,fixed-prox,ebello001,2,4,0,Information Technology
6/2/2016 16:04,fixed-prox,ebello001,2,1,0,Information Technology
6/2/2016 16:04,fixed-prox,ebello001,2,7,1,Information Technology
6/2/2016 17:23,fixed-prox,ebello001,2,1,0,Information Technology
6/2/2016 17:31,fixed-prox,ebello001,2,7,1,Information Technology
6/2/2016 18:35,fixed-prox,ebello001,2,6,0,Information Technology
6/2/2016 19:34,fixed-prox,ebello001,2,7,1,Information Technology
6/2/2016 20:01,fixed-prox,ebello001,2,1,0,Information Technology
6/2/2016 21:05,fixed-prox,ebello001,2,7,1,Information Technology
6/2/2016 22:04,fixed-prox,ebello001,2,6,0,Information Technology
6/2/2016 23:02,fixed-prox,ebello001,2,7,1,Information Technology
6/2/2016 23:02,fixed-prox,ebello001,2,1,0,Information Technology
6/2/2016 23:03,fixed-prox,ebello001,2,7,1,Information Technology
6/2/2016 23:44,fixed-prox,ebello001,2,1,0,Information Technology
6/2/2016 23:44,fixed-prox,ebello001,2,4,0,Information Technology
6/2/2016 23:45,fixed-prox,ebello001,1,4,0,Information Technology
6/2/2016 23:45,fixed-prox,ebello001,1,1,0,Information Technology
6/3/2016 16:09,fixed-prox,ebello001,1,1,0,Information Technology
6/3/2016 16:10,fixed-prox,ebello001,1,4,0,Information Technology
6/3/2016 16:11,fixed-prox,ebello001,2,4,0,Information Technology
6/3/2016 16:11,fixed-prox,ebello001,2,1,0,Information Technology
6/3/2016 16:11,fixed-prox,ebello001,2,7,1,Information Technology
6/3/2016 17:26,fixed-prox,ebello001,2,1,0,Information Technology
6/3/2016 17:36,fixed-prox,ebello001,2,7,1,Information Technology
6/3/2016 18:34,fixed-prox,ebello001,2,6,0,Information Technology
6/3/2016 19:19,fixed-prox,ebello001,2,7,1,Information Technology
6/3/2016 20:11,fixed-prox,ebello001,2,1,0,Information Technology
6/3/2016 21:14,fixed-prox,ebello001,2,7,1,Information Technology
6/3/2016 21:55,fixed-prox,ebello001,2,6,0,Information Technology
6/3/2016 22:47,fixed-prox,ebello001,2,7,1,Information Technology
6/3/2016 22:47,fixed-prox,ebello001,2,1,0,Information Technology
6/3/2016 22:48,fixed-prox,ebello001,2,7,1,Information Technology
6/3/2016 23:55,fixed-prox,ebello001,2,1,0,Information Technology
6/3/2016 23:55,fixed-prox,ebello001,2,4,0,Information Technology
6/3/2016 23:56,fixed-prox,ebello001,1,4,0,Information Technology
6/3/2016 23:56,fixed-prox,ebello001,1,1,0,Information Technology
6/6/2016 16:03,fixed-prox,ebello001,1,1,0,Information Technology
6/6/2016 16:04,fixed-prox,ebello001,1,4,0,Information Technology
6/6/2016 16:05,fixed-prox,ebello001,2,4,0,Information Technology
6/6/2016 16:05,fixed-prox,ebello001,2,1,0,Information Technology
6/6/2016 16:05,fixed-prox,ebello001,2,7,1,Information Technology
6/6/2016 17:32,fixed-prox,ebello001,2,1,0,Information Technology
6/6/2016 17:39,fixed-prox,ebello001,2,7,1,Information Technology
6/6/2016 18:33,fixed-prox,ebello001,2,6,0,Information Technology
6/6/2016 19:34,fixed-prox,ebello001,2,7,1,Information Technology
6/6/2016 20:13,fixed-prox,ebello001,2,1,0,Information Technology
6/6/2016 21:11,fixed-prox,ebello001,2,7,1,Information Technology
6/6/2016 21:57,fixed-prox,ebello001,2,6,0,Information Technology
6/6/2016 22:55,fixed-prox,ebello001,2,7,1,Information Technology
6/6/2016 22:55,fixed-prox,ebello001,2,1,0,Information Technology
6/6/2016 22:56,fixed-prox,ebello001,2,7,1,Information Technology
6/6/2016 23:55,fixed-prox,ebello001,2,1,0,Information Technology
6/6/2016 23:56,fixed-prox,ebello001,2,4,0,Information Technology
6/6/2016 23:56,fixed-prox,ebello001,1,4,0,Information Technology
6/6/2016 23:56,fixed-prox,ebello001,1,1,0,Information Technology
6/7/2016 16:04,fixed-prox,ebello001,1,1,0,Information Technology
6/7/2016 16:05,fixed-prox,ebello001,1,4,0,Information Technology
6/7/2016 16:06,fixed-prox,ebello001,2,4,0,Information Technology
6/7/2016 16:06,fixed-prox,ebello001,2,1,0,Information Technology
6/7/2016 16:06,fixed-prox,ebello001,2,7,1,Information Technology
6/7/2016 17:37,fixed-prox,ebello001,2,1,0,Information Technology
6/7/2016 17:46,fixed-prox,ebello001,2,7,1,Information Technology
6/7/2016 18:28,fixed-prox,ebello001,2,6,0,Information Technology
6/7/2016 19:13,fixed-prox,ebello001,2,7,1,Information Technology
6/7/2016 19:52,fixed-prox,ebello001,2,1,0,Information Technology
6/7/2016 21:02,fixed-prox,ebello001,2,7,1,Information Technology
6/7/2016 22:02,fixed-prox,ebello001,2,6,0,Information Technology
6/7/2016 22:59,fixed-prox,ebello001,2,7,1,Information Technology
6/7/2016 22:59,fixed-prox,ebello001,2,1,0,Information Technology
6/7/2016 23:00,fixed-prox,ebello001,2,7,1,Information Technology
6/7/2016 23:50,fixed-prox,ebello001,2,1,0,Information Technology
6/7/2016 23:51,fixed-prox,ebello001,2,4,0,Information Technology
6/7/2016 23:52,fixed-prox,ebello001,1,4,0,Information Technology
6/7/2016 23:52,fixed-prox,ebello001,1,1,0,Information Technology
6/8/2016 16:17,fixed-prox,ebello001,1,1,0,Information Technology
6/8/2016 16:19,fixed-prox,ebello001,1,4,0,Information Technology
6/8/2016 16:19,fixed-prox,ebello001,2,4,0,Information Technology
6/8/2016 16:19,fixed-prox,ebello001,2,1,0,Information Technology
6/8/2016 16:20,fixed-prox,ebello001,2,7,1,Information Technology
6/8/2016 17:27,fixed-prox,ebello001,2,1,0,Information Technology
6/8/2016 17:34,fixed-prox,ebello001,2,7,1,Information Technology
6/8/2016 18:28,fixed-prox,ebello001,2,6,0,Information Technology
6/8/2016 19:24,fixed-prox,ebello001,2,7,1,Information Technology
6/8/2016 19:54,fixed-prox,ebello001,2,1,0,Information Technology
6/8/2016 20:45,fixed-prox,ebello001,2,7,1,Information Technology
6/8/2016 21:55,fixed-prox,ebello001,2,6,0,Information Technology
6/8/2016 22:52,fixed-prox,ebello001,2,7,1,Information Technology
6/8/2016 22:52,fixed-prox,ebello001,2,1,0,Information Technology
6/8/2016 22:53,fixed-prox,ebello001,2,7,1,Information Technology
6/8/2016 23:55,fixed-prox,ebello001,2,1,0,Information Technology
6/8/2016 23:56,fixed-prox,ebello001,2,4,0,Information Technology
6/8/2016 23:57,fixed-prox,ebello001,1,4,0,Information Technology
6/8/2016 23:57,fixed-prox,ebello001,1,1,0,Information Technology
6/9/2016 16:18,fixed-prox,ebello001,1,1,0,Information Technology
6/9/2016 16:19,fixed-prox,ebello001,1,4,0,Information Technology
6/9/2016 16:20,fixed-prox,ebello001,2,4,0,Information Technology
6/9/2016 16:20,fixed-prox,ebello001,2,1,0,Information Technology
6/9/2016 16:20,fixed-prox,ebello001,2,7,1,Information Technology
6/9/2016 17:20,fixed-prox,ebello001,2,1,0,Information Technology
6/9/2016 17:29,fixed-prox,ebello001,2,7,1,Information Technology
6/9/2016 18:35,fixed-prox,ebello001,2,6,0,Information Technology
6/9/2016 19:25,fixed-prox,ebello001,2,7,1,Information Technology
6/9/2016 19:52,fixed-prox,ebello001,2,1,0,Information Technology
6/9/2016 20:58,fixed-prox,ebello001,2,7,1,Information Technology
6/9/2016 22:05,fixed-prox,ebello001,2,6,0,Information Technology
6/9/2016 23:04,fixed-prox,ebello001,2,7,1,Information Technology
6/9/2016 23:04,fixed-prox,ebello001,2,1,0,Information Technology
6/9/2016 23:05,fixed-prox,ebello001,2,7,1,Information Technology
6/9/2016 23:59,fixed-prox,ebello001,2,1,0,Information Technology
6/10/2016 16:18,fixed-prox,ebello001,1,1,0,Information Technology
6/10/2016 16:18,fixed-prox,ebello001,1,4,0,Information Technology
6/10/2016 16:19,fixed-prox,ebello001,2,4,0,Information Technology
6/10/2016 16:19,fixed-prox,ebello001,2,1,0,Information Technology
6/10/2016 16:19,fixed-prox,ebello001,2,7,1,Information Technology
6/10/2016 17:28,fixed-prox,ebello001,2,1,0,Information Technology
6/10/2016 17:36,fixed-prox,ebello001,2,7,1,Information Technology
6/10/2016 18:29,fixed-prox,ebello001,2,6,0,Information Technology
6/10/2016 19:24,fixed-prox,ebello001,2,7,1,Information Technology
6/10/2016 19:58,fixed-prox,ebello001,2,1,0,Information Technology
6/10/2016 21:01,fixed-prox,ebello001,2,7,1,Information Technology
6/10/2016 22:04,fixed-prox,ebello001,2,6,0,Information Technology
6/10/2016 23:07,fixed-prox,ebello001,2,7,1,Information Technology
6/10/2016 23:07,fixed-prox,ebello001,2,1,0,Information Technology
6/10/2016 23:08,fixed-prox,ebello001,2,7,1,Information Technology
6/10/2016 23:44,fixed-prox,ebello001,2,1,0,Information Technology
6/10/2016 23:45,fixed-prox,ebello001,2,4,0,Information Technology
6/10/2016 23:46,fixed-prox,ebello001,1,4,0,Information Technology
6/10/2016 23:46,fixed-prox,ebello001,1,1,0,Information Technology
6/13/2016 16:14,fixed-prox,ebello001,1,1,0,Information Technology
6/13/2016 16:15,fixed-prox,ebello001,1,4,0,Information Technology
6/13/2016 16:16,fixed-prox,ebello001,2,4,0,Information Technology
6/13/2016 16:16,fixed-prox,ebello001,2,1,0,Information Technology
6/13/2016 16:16,fixed-prox,ebello001,2,7,1,Information Technology
6/13/2016 17:25,fixed-prox,ebello001,2,1,0,Information Technology
6/13/2016 17:33,fixed-prox,ebello001,2,7,1,Information Technology
6/13/2016 18:26,fixed-prox,ebello001,2,6,0,Information Technology
6/13/2016 19:11,fixed-prox,ebello001,2,7,1,Information Technology
6/13/2016 19:53,fixed-prox,ebello001,2,1,0,Information Technology
6/13/2016 20:41,fixed-prox,ebello001,2,7,1,Information Technology
6/13/2016 22:01,fixed-prox,ebello001,2,6,0,Information Technology
6/13/2016 22:58,fixed-prox,ebello001,2,7,1,Information Technology
6/13/2016 22:58,fixed-prox,ebello001,2,1,0,Information Technology
6/13/2016 22:59,fixed-prox,ebello001,2,7,1,Information Technology
6/13/2016 23:56,fixed-prox,ebello001,2,1,0,Information Technology
6/13/2016 23:57,fixed-prox,ebello001,2,4,0,Information Technology
6/13/2016 23:58,fixed-prox,ebello001,1,4,0,Information Technology
6/13/2016 23:58,fixed-prox,ebello001,1,1,0,Information Technology
5/31/2016 16:13,fixed-prox,edavies001,1,1,0,Facilities
5/31/2016 16:14,fixed-prox,edavies001,1,4,0,Facilities
5/31/2016 16:15,fixed-prox,edavies001,2,4,0,Facilities
5/31/2016 16:15,fixed-prox,edavies001,2,1,0,Facilities
5/31/2016 16:15,fixed-prox,edavies001,2,6,1,Facilities
5/31/2016 17:20,fixed-prox,edavies001,2,1,0,Facilities
5/31/2016 17:28,fixed-prox,edavies001,2,6,1,Facilities
5/31/2016 17:52,fixed-prox,edavies001,2,7,0,Facilities
5/31/2016 18:00,fixed-prox,edavies001,2,6,1,Facilities
5/31/2016 18:26,fixed-prox,edavies001,2,1,0,Facilities
5/31/2016 19:23,fixed-prox,edavies001,2,6,1,Facilities
5/31/2016 19:50,fixed-prox,edavies001,2,1,0,Facilities
5/31/2016 20:59,fixed-prox,edavies001,2,6,1,Facilities
5/31/2016 22:02,fixed-prox,edavies001,2,1,0,Facilities
5/31/2016 23:02,fixed-prox,edavies001,2,6,1,Facilities
5/31/2016 23:03,fixed-prox,edavies001,2,1,0,Facilities
5/31/2016 23:03,fixed-prox,edavies001,2,6,1,Facilities
5/31/2016 23:59,fixed-prox,edavies001,2,7,0,Facilities
5/31/2016 23:59,fixed-prox,edavies001,2,1,0,Facilities
6/1/2016 16:18,fixed-prox,edavies001,1,1,0,Facilities
6/1/2016 16:19,fixed-prox,edavies001,1,4,0,Facilities
6/1/2016 16:20,fixed-prox,edavies001,2,4,0,Facilities
6/1/2016 16:20,fixed-prox,edavies001,2,1,0,Facilities
6/1/2016 16:20,fixed-prox,edavies001,2,6,1,Facilities
6/1/2016 17:23,fixed-prox,edavies001,2,1,0,Facilities
6/1/2016 17:32,fixed-prox,edavies001,2,6,1,Facilities
6/1/2016 18:08,fixed-prox,edavies001,2,7,0,Facilities
6/1/2016 18:19,fixed-prox,edavies001,2,6,1,Facilities
6/1/2016 18:31,fixed-prox,edavies001,2,1,0,Facilities
6/1/2016 19:17,fixed-prox,edavies001,2,6,1,Facilities
6/1/2016 19:50,fixed-prox,edavies001,2,1,0,Facilities
6/1/2016 20:50,fixed-prox,edavies001,2,6,1,Facilities
6/1/2016 22:04,fixed-prox,edavies001,2,1,0,Facilities
6/1/2016 23:04,fixed-prox,edavies001,2,6,1,Facilities
6/1/2016 23:05,fixed-prox,edavies001,2,1,0,Facilities
6/1/2016 23:05,fixed-prox,edavies001,2,6,1,Facilities
6/1/2016 23:56,fixed-prox,edavies001,2,7,0,Facilities
6/1/2016 23:56,fixed-prox,edavies001,2,1,0,Facilities
6/1/2016 23:57,fixed-prox,edavies001,2,4,0,Facilities
6/1/2016 23:58,fixed-prox,edavies001,1,4,0,Facilities
6/1/2016 23:58,fixed-prox,edavies001,1,1,0,Facilities
6/2/2016 16:13,fixed-prox,edavies001,1,1,0,Facilities
6/2/2016 16:14,fixed-prox,edavies001,1,4,0,Facilities
6/2/2016 16:15,fixed-prox,edavies001,2,4,0,Facilities
6/2/2016 16:15,fixed-prox,edavies001,2,1,0,Facilities
6/2/2016 16:15,fixed-prox,edavies001,2,6,1,Facilities
6/2/2016 17:38,fixed-prox,edavies001,2,1,0,Facilities
6/2/2016 17:47,fixed-prox,edavies001,2,6,1,Facilities
6/2/2016 18:02,fixed-prox,edavies001,2,7,0,Facilities
6/2/2016 18:15,fixed-prox,edavies001,2,6,1,Facilities
6/2/2016 18:33,fixed-prox,edavies001,2,1,0,Facilities
6/2/2016 19:20,fixed-prox,edavies001,2,6,1,Facilities
6/2/2016 20:11,fixed-prox,edavies001,2,1,0,Facilities
6/2/2016 20:56,fixed-prox,edavies001,2,6,1,Facilities
6/2/2016 21:57,fixed-prox,edavies001,2,1,0,Facilities
6/2/2016 22:48,fixed-prox,edavies001,2,6,1,Facilities
6/2/2016 22:49,fixed-prox,edavies001,2,1,0,Facilities
6/2/2016 22:49,fixed-prox,edavies001,2,6,1,Facilities
6/2/2016 23:43,fixed-prox,edavies001,2,7,0,Facilities
6/2/2016 23:43,fixed-prox,edavies001,2,1,0,Facilities
6/2/2016 23:44,fixed-prox,edavies001,2,4,0,Facilities
6/2/2016 23:45,fixed-prox,edavies001,1,4,0,Facilities
6/2/2016 23:45,fixed-prox,edavies001,1,1,0,Facilities
6/3/2016 16:17,fixed-prox,edavies001,1,1,0,Facilities
6/3/2016 16:18,fixed-prox,edavies001,1,4,0,Facilities
6/3/2016 16:19,fixed-prox,edavies001,2,4,0,Facilities
6/3/2016 16:19,fixed-prox,edavies001,2,1,0,Facilities
6/3/2016 16:19,fixed-prox,edavies001,2,7,0,Facilities
6/3/2016 16:20,fixed-prox,edavies001,2,6,1,Facilities
6/3/2016 17:29,fixed-prox,edavies001,2,1,0,Facilities
6/3/2016 17:39,fixed-prox,edavies001,2,6,1,Facilities
6/3/2016 18:04,fixed-prox,edavies001,2,7,0,Facilities
6/3/2016 18:12,fixed-prox,edavies001,2,6,1,Facilities
6/3/2016 18:31,fixed-prox,edavies001,2,1,0,Facilities
6/3/2016 19:23,fixed-prox,edavies001,2,6,1,Facilities
6/3/2016 20:14,fixed-prox,edavies001,2,1,0,Facilities
6/3/2016 21:22,fixed-prox,edavies001,2,6,1,Facilities
6/3/2016 22:04,fixed-prox,edavies001,2,1,0,Facilities
6/3/2016 23:03,fixed-prox,edavies001,2,6,1,Facilities
6/3/2016 23:04,fixed-prox,edavies001,2,1,0,Facilities
6/3/2016 23:04,fixed-prox,edavies001,2,6,1,Facilities
6/3/2016 23:54,fixed-prox,edavies001,2,7,0,Facilities
6/3/2016 23:54,fixed-prox,edavies001,2,1,0,Facilities
6/3/2016 23:55,fixed-prox,edavies001,2,4,0,Facilities
6/3/2016 23:56,fixed-prox,edavies001,1,4,0,Facilities
6/3/2016 23:56,fixed-prox,edavies001,1,1,0,Facilities
6/6/2016 16:10,fixed-prox,edavies001,1,1,0,Facilities
6/6/2016 16:10,fixed-prox,edavies001,1,4,0,Facilities
6/6/2016 16:11,fixed-prox,edavies001,2,4,0,Facilities
6/6/2016 16:11,fixed-prox,edavies001,2,1,0,Facilities
6/6/2016 16:11,fixed-prox,edavies001,2,6,1,Facilities
6/6/2016 17:27,fixed-prox,edavies001,2,1,0,Facilities
6/6/2016 17:36,fixed-prox,edavies001,2,6,1,Facilities
6/6/2016 18:08,fixed-prox,edavies001,2,7,0,Facilities
6/6/2016 18:19,fixed-prox,edavies001,2,6,1,Facilities
6/6/2016 18:31,fixed-prox,edavies001,2,1,0,Facilities
6/6/2016 19:23,fixed-prox,edavies001,2,6,1,Facilities
6/6/2016 19:47,fixed-prox,edavies001,2,1,0,Facilities
6/6/2016 20:56,fixed-prox,edavies001,2,6,1,Facilities
6/6/2016 22:00,fixed-prox,edavies001,2,1,0,Facilities
6/6/2016 22:58,fixed-prox,edavies001,2,6,1,Facilities
6/6/2016 22:59,fixed-prox,edavies001,2,1,0,Facilities
6/6/2016 22:59,fixed-prox,edavies001,2,6,1,Facilities
6/6/2016 23:45,fixed-prox,edavies001,2,7,0,Facilities
6/6/2016 23:45,fixed-prox,edavies001,2,1,0,Facilities
6/6/2016 23:46,fixed-prox,edavies001,2,4,0,Facilities
6/6/2016 23:47,fixed-prox,edavies001,1,4,0,Facilities
6/6/2016 23:47,fixed-prox,edavies001,1,1,0,Facilities
6/7/2016 16:22,fixed-prox,edavies001,1,1,0,Facilities
6/7/2016 16:23,fixed-prox,edavies001,1,4,0,Facilities
6/7/2016 16:24,fixed-prox,edavies001,2,4,0,Facilities
6/7/2016 16:24,fixed-prox,edavies001,2,1,0,Facilities
6/7/2016 16:24,fixed-prox,edavies001,2,6,1,Facilities
6/7/2016 17:29,fixed-prox,edavies001,2,1,0,Facilities
6/7/2016 17:36,fixed-prox,edavies001,2,6,1,Facilities
6/7/2016 17:51,fixed-prox,edavies001,2,7,0,Facilities
6/7/2016 18:03,fixed-prox,edavies001,2,6,1,Facilities
6/7/2016 18:25,fixed-prox,edavies001,2,1,0,Facilities
6/7/2016 19:12,fixed-prox,edavies001,2,6,1,Facilities
6/7/2016 19:45,fixed-prox,edavies001,2,1,0,Facilities
6/7/2016 20:48,fixed-prox,edavies001,2,6,1,Facilities
6/7/2016 21:55,fixed-prox,edavies001,2,1,0,Facilities
6/7/2016 22:56,fixed-prox,edavies001,2,6,1,Facilities
6/7/2016 22:57,fixed-prox,edavies001,2,1,0,Facilities
6/7/2016 22:57,fixed-prox,edavies001,2,6,1,Facilities
6/7/2016 23:45,fixed-prox,edavies001,2,7,0,Facilities
6/7/2016 23:45,fixed-prox,edavies001,2,1,0,Facilities
6/7/2016 23:46,fixed-prox,edavies001,2,4,0,Facilities
6/7/2016 23:47,fixed-prox,edavies001,1,4,0,Facilities
6/7/2016 23:47,fixed-prox,edavies001,1,1,0,Facilities
6/8/2016 16:28,fixed-prox,edavies001,1,1,0,Facilities
6/8/2016 16:29,fixed-prox,edavies001,1,4,0,Facilities
6/8/2016 16:30,fixed-prox,edavies001,2,4,0,Facilities
6/8/2016 16:30,fixed-prox,edavies001,2,1,0,Facilities
6/8/2016 16:30,fixed-prox,edavies001,2,7,0,Facilities
6/8/2016 16:31,fixed-prox,edavies001,2,6,1,Facilities
6/8/2016 17:28,fixed-prox,edavies001,2,1,0,Facilities
6/8/2016 17:35,fixed-prox,edavies001,2,6,1,Facilities
6/8/2016 18:07,fixed-prox,edavies001,2,7,0,Facilities
6/8/2016 18:15,fixed-prox,edavies001,2,6,1,Facilities
6/8/2016 18:26,fixed-prox,edavies001,2,1,0,Facilities
6/8/2016 19:27,fixed-prox,edavies001,2,6,1,Facilities
6/8/2016 19:59,fixed-prox,edavies001,2,1,0,Facilities
6/8/2016 21:00,fixed-prox,edavies001,2,6,1,Facilities
6/8/2016 21:58,fixed-prox,edavies001,2,1,0,Facilities
6/8/2016 22:53,fixed-prox,edavies001,2,6,1,Facilities
6/8/2016 22:54,fixed-prox,edavies001,2,1,0,Facilities
6/8/2016 22:54,fixed-prox,edavies001,2,6,1,Facilities
6/8/2016 23:43,fixed-prox,edavies001,2,7,0,Facilities
6/8/2016 23:43,fixed-prox,edavies001,2,1,0,Facilities
6/8/2016 23:44,fixed-prox,edavies001,2,4,0,Facilities
6/8/2016 23:45,fixed-prox,edavies001,1,4,0,Facilities
6/8/2016 23:45,fixed-prox,edavies001,1,1,0,Facilities
6/9/2016 16:05,fixed-prox,edavies001,1,1,0,Facilities
6/9/2016 16:06,fixed-prox,edavies001,1,4,0,Facilities
6/9/2016 16:07,fixed-prox,edavies001,2,4,0,Facilities
6/9/2016 16:07,fixed-prox,edavies001,2,1,0,Facilities
6/9/2016 16:07,fixed-prox,edavies001,2,6,1,Facilities
6/9/2016 17:24,fixed-prox,edavies001,2,1,0,Facilities
6/9/2016 17:33,fixed-prox,edavies001,2,6,1,Facilities
6/9/2016 17:53,fixed-prox,edavies001,2,7,0,Facilities
6/9/2016 18:03,fixed-prox,edavies001,2,6,1,Facilities
6/9/2016 18:28,fixed-prox,edavies001,2,1,0,Facilities
6/9/2016 19:18,fixed-prox,edavies001,2,6,1,Facilities
6/9/2016 20:08,fixed-prox,edavies001,2,1,0,Facilities
6/9/2016 21:09,fixed-prox,edavies001,2,6,1,Facilities
6/9/2016 21:55,fixed-prox,edavies001,2,1,0,Facilities
6/9/2016 22:53,fixed-prox,edavies001,2,6,1,Facilities
6/9/2016 22:54,fixed-prox,edavies001,2,1,0,Facilities
6/9/2016 22:54,fixed-prox,edavies001,2,6,1,Facilities
6/9/2016 23:53,fixed-prox,edavies001,2,7,0,Facilities
